dens densp densn dense densv mup mun mue muv nup nun xm vsigma vomega vrho E Eh El P Ph Pl S Sh Sl U Uh Ul T
1.017 0.309706 0.707294 0.309706 0.0970941 2522.45 2658.93 404.453 267.97 413.205 544.077 85.509 0.908936 2.24926 -0.00597537 1726.93 1604.88 122.049 1119.58 1078.89 40.683 41.3509 0.667888 0.349112 1726.93 1604.88 122.049 32.8047
1.018 0.310009 0.707991 0.310009 0.0971909 2524.65 2661.17 404.584 268.059 413.321 544.241 85.444 0.909005 2.25147 -0.00596973 1729.73 1607.52 122.209 1121.9 1081.17 40.7364 41.4049 0.668537 0.349463 1729.73 1607.52 122.209 32.8161
1.019 0.310312 0.708688 0.310312 0.0972877 2526.84 2663.41 404.716 268.147 413.436 544.405 85.3792 0.909074 2.25368 -0.00596409 1732.53 1610.16 122.37 1124.23 1083.44 40.7898 41.4589 0.669186 0.349814 1732.53 1610.16 122.37 32.8276
1.02 0.310616 0.709384 0.310616 0.0973844 2529.04 2665.65 404.847 268.236 413.552 544.569 85.3145 0.909143 2.2559 -0.00595847 1735.34 1612.81 122.53 1126.56 1085.72 40.8432 41.513 0.669835 0.350165 1735.34 1612.81 122.53 32.839
1.021 0.310919 0.710081 0.310919 0.0974812 2531.24 2667.89 404.979 268.324 413.667 544.732 85.2499 0.909212 2.25811 -0.00595286 1738.14 1615.45 122.69 1128.9 1088 40.8966 41.5671 0.670485 0.350515 1738.14 1615.45 122.69 32.8504
1.022 0.311222 0.710778 0.311222 0.097578 2533.44 2670.13 405.11 268.412 413.783 544.896 85.1855 0.909281 2.26032 -0.00594725 1740.95 1618.1 122.85 1131.23 1090.28 40.95 41.6212 0.671134 0.350866 1740.95 1618.1 122.85 32.8619
1.023 0.311525 0.711475 0.311525 0.0976748 2535.63 2672.37 405.241 268.501 413.898 545.059 85.1211 0.909349 2.26254 -0.00594166 1743.77 1620.75 123.011 1133.57 1092.57 41.0035 41.6753 0.671783 0.351217 1743.77 1620.75 123.011 32.8733
1.024 0.311828 0.712172 0.311828 0.0977716 2537.83 2674.61 405.372 268.589 414.014 545.223 85.0569 0.909418 2.26475 -0.00593608 1746.58 1623.41 123.171 1135.91 1094.85 41.0569 41.7294 0.672432 0.351568 1746.58 1623.41 123.171 32.8847
1.025 0.312132 0.712868 0.312132 0.0978684 2540.03 2676.85 405.503 268.677 414.129 545.386 84.9929 0.909486 2.26697 -0.00593051 1749.4 1626.06 123.332 1138.25 1097.14 41.1104 41.7835 0.673081 0.351919 1749.4 1626.06 123.332 32.8961
1.026 0.312435 0.713565 0.312435 0.0979652 2542.22 2679.09 405.634 268.765 414.244 545.549 84.9289 0.909554 2.26918 -0.00592495 1752.21 1628.72 123.492 1140.6 1099.43 41.1639 41.8377 0.673731 0.352269 1752.21 1628.72 123.492 32.9074
1.027 0.312738 0.714262 0.312738 0.098062 2544.42 2681.33 405.765 268.853 414.36 545.713 84.8651 0.909622 2.27139 -0.00591939 1755.03 1631.38 123.653 1142.94 1101.73 41.2175 41.8919 0.67438 0.35262 1755.03 1631.38 123.653 32.9188
1.028 0.313041 0.714959 0.313041 0.0981588 2546.62 2683.57 405.895 268.941 414.475 545.876 84.8014 0.90969 2.27361 -0.00591385 1757.86 1634.04 123.813 1145.29 1104.02 41.271 41.946 0.675029 0.352971 1757.86 1634.04 123.813 32.9302
1.029 0.313344 0.715656 0.313344 0.0982556 2548.81 2685.81 406.026 269.029 414.59 546.039 84.7378 0.909757 2.27582 -0.00590832 1760.68 1636.71 123.974 1147.64 1106.32 41.3246 42.0002 0.675678 0.353322 1760.68 1636.71 123.974 32.9415
1.03 0.313648 0.716352 0.313648 0.0983524 2551.01 2688.05 406.157 269.117 414.705 546.202 84.6743 0.909825 2.27804 -0.0059028 1763.51 1639.38 124.135 1150 1108.62 41.3781 42.0545 0.676328 0.353672 1763.51 1639.38 124.135 32.9529
1.031 0.313951 0.717049 0.313951 0.0984492 2553.21 2690.29 406.287 269.205 414.82 546.365 84.611 0.909892 2.28025 -0.00589729 1766.34 1642.04 124.296 1152.35 1110.92 41.4317 42.1087 0.676977 0.354023 1766.34 1642.04 124.296 32.9642
1.032 0.314254 0.717746 0.314254 0.098546 2555.4 2692.53 406.417 269.293 414.935 546.527 84.5478 0.90996 2.28246 -0.00589179 1769.17 1644.72 124.456 1154.71 1113.22 41.4854 42.163 0.677626 0.354374 1769.17 1644.72 124.456 32.9755
1.033 0.314557 0.718443 0.314557 0.0986428 2557.6 2694.77 406.548 269.381 415.05 546.69 84.4847 0.910027 2.28468 -0.0058863 1772.01 1647.39 124.617 1157.07 1115.53 41.539 42.2173 0.678275 0.354725 1772.01 1647.39 124.617 32.9869
1.034 0.31486 0.71914 0.31486 0.0987396 2559.79 2697 406.678 269.468 415.165 546.853 84.4217 0.910094 2.28689 -0.00588082 1774.84 1650.06 124.778 1159.43 1117.84 41.5926 42.2715 0.678925 0.355075 1774.84 1650.06 124.778 32.9982
1.035 0.315164 0.719836 0.315164 0.0988364 2561.99 2699.24 406.808 269.556 415.28 547.015 84.3588 0.910161 2.2891 -0.00587535 1777.68 1652.74 124.939 1161.8 1120.15 41.6463 42.3259 0.679574 0.355426 1777.68 1652.74 124.939 33.0095
1.036 0.315467 0.720533 0.315467 0.0989332 2564.19 2701.48 406.938 269.644 415.395 547.178 84.2961 0.910228 2.29132 -0.00586989 1780.52 1655.42 125.1 1164.16 1122.46 41.7 42.3802 0.680223 0.355777 1780.52 1655.42 125.1 33.0208
1.037 0.31577 0.72123 0.31577 0.09903 2566.38 2703.72 407.068 269.731 415.51 547.34 84.2335 0.910294 2.29353 -0.00586444 1783.37 1658.11 125.261 1166.53 1124.78 41.7537 42.4345 0.680873 0.356127 1783.37 1658.11 125.261 33.0321
1.038 0.316073 0.721927 0.316073 0.0991268 2568.58 2705.96 407.198 269.819 415.625 547.503 84.171 0.910361 2.29575 -0.005859 1786.21 1660.79 125.422 1168.9 1127.09 41.8074 42.4889 0.681522 0.356478 1786.21 1660.79 125.422 33.0433
1.039 0.316376 0.722624 0.316376 0.0992236 2570.78 2708.2 407.328 269.906 415.74 547.665 84.1086 0.910427 2.29796 -0.00585357 1789.06 1663.48 125.584 1171.27 1129.41 41.8611 42.5433 0.682171 0.356829 1789.06 1663.48 125.584 33.0546
1.04 0.31668 0.72332 0.31668 0.0993204 2572.97 2710.44 407.457 269.993 415.854 547.827 84.0463 0.910494 2.30017 -0.00584815 1791.91 1666.17 125.745 1173.65 1131.73 41.9149 42.5977 0.682821 0.357179 1791.91 1666.17 125.745 33.0659
1.041 0.316983 0.724017 0.316983 0.0994173 2575.17 2712.67 407.587 270.081 415.969 547.989 83.9842 0.91056 2.30239 -0.00584275 1794.76 1668.86 125.906 1176.02 1134.06 41.9686 42.6521 0.68347 0.35753 1794.76 1668.86 125.906 33.0771
1.042 0.317286 0.724714 0.317286 0.0995141 2577.36 2714.91 407.717 270.168 416.084 548.151 83.9221 0.910626 2.3046 -0.00583734 1797.62 1671.55 126.067 1178.4 1136.38 42.0224 42.7065 0.684119 0.357881 1797.62 1671.55 126.067 33.0884
1.043 0.317589 0.725411 0.317589 0.0996109 2579.56 2717.15 407.846 270.255 416.198 548.313 83.8602 0.910692 2.30681 -0.00583195 1800.48 1674.25 126.229 1180.79 1138.71 42.0762 42.761 0.684769 0.358231 1800.48 1674.25 126.229 33.0996
1.044 0.317892 0.726108 0.317892 0.0997077 2581.76 2719.39 407.975 270.342 416.313 548.475 83.7984 0.910758 2.30903 -0.00582657 1803.33 1676.94 126.39 1183.17 1141.04 42.13 42.8154 0.685418 0.358582 1803.33 1676.94 126.39 33.1108
1.045 0.318195 0.726804 0.318195 0.0998045 2583.95 2721.63 408.105 270.429 416.428 548.637 83.7368 0.910823 2.31124 -0.0058212 1806.2 1679.64 126.552 1185.55 1143.37 42.1838 42.8699 0.686068 0.358932 1806.2 1679.64 126.552 33.122
1.046 0.318499 0.727501 0.318499 0.0999014 2586.15 2723.86 408.234 270.516 416.542 548.799 83.6752 0.910889 2.31346 -0.00581584 1809.06 1682.35 126.713 1187.94 1145.7 42.2377 42.9244 0.686717 0.359283 1809.06 1682.35 126.713 33.1332
1.047 0.318802 0.728198 0.318802 0.0999982 2588.34 2726.1 408.363 270.603 416.657 548.96 83.6138 0.910954 2.31567 -0.00581049 1811.93 1685.05 126.875 1190.33 1148.04 42.2916 42.9789 0.687366 0.359634 1811.93 1685.05 126.875 33.1444
1.048 0.319105 0.728895 0.319105 0.100095 2590.54 2728.34 408.492 270.69 416.771 549.122 83.5524 0.91102 2.31788 -0.00580515 1814.8 1687.76 127.037 1192.72 1150.38 42.3455 43.0335 0.688016 0.359984 1814.8 1687.76 127.037 33.1556
1.049 0.319408 0.729592 0.319408 0.100192 2592.73 2730.58 408.621 270.777 416.885 549.283 83.4912 0.911085 2.3201 -0.00579982 1817.67 1690.47 127.198 1195.12 1152.72 42.3994 43.088 0.688665 0.360335 1817.67 1690.47 127.198 33.1668
1.05 0.319711 0.730289 0.319711 0.100289 2594.93 2732.82 408.75 270.864 417 549.445 83.4301 0.91115 2.32231 -0.0057945 1820.54 1693.18 127.36 1197.52 1155.06 42.4533 43.1426 0.689315 0.360685 1820.54 1693.18 127.36 33.178
1.051 0.320014 0.730985 0.320015 0.100386 2597.12 2735.05 408.879 270.951 417.114 549.606 83.3691 0.911215 2.32452 -0.00578918 1823.42 1695.89 127.522 1199.91 1157.41 42.5072 43.1972 0.689964 0.361036 1823.42 1695.89 127.522 33.1892
1.052 0.320318 0.731682 0.320318 0.100482 2599.32 2737.29 409.007 271.037 417.228 549.767 83.3082 0.91128 2.32674 -0.00578388 1826.29 1698.61 127.684 1202.32 1159.75 42.5612 43.2518 0.690613 0.361387 1826.29 1698.61 127.684 33.2003
1.053 0.320621 0.732379 0.320621 0.100579 2601.52 2739.53 409.136 271.124 417.343 549.928 83.2475 0.911345 2.32895 -0.00577859 1829.17 1701.33 127.846 1204.72 1162.1 42.6151 43.3064 0.691263 0.361737 1829.17 1701.33 127.846 33.2115
1.054 0.320924 0.733076 0.320924 0.100676 2603.71 2741.77 409.265 271.211 417.457 550.09 83.1868 0.911409 2.33117 -0.00577331 1832.06 1704.05 128.008 1207.12 1164.45 42.6691 43.361 0.691912 0.362088 1832.06 1704.05 128.008 33.2226
1.055 0.321227 0.733773 0.321227 0.100773 2605.91 2744 409.393 271.297 417.571 550.251 83.1263 0.911474 2.33338 -0.00576803 1834.94 1706.77 128.17 1209.53 1166.81 42.7231 43.4157 0.692562 0.362438 1834.94 1706.77 128.17 33.2338
1.056 0.32153 0.73447 0.32153 0.10087 2608.1 2746.24 409.521 271.384 417.685 550.412 83.0659 0.911538 2.33559 -0.00576277 1837.83 1709.5 128.332 1211.94 1169.16 42.7771 43.4703 0.693211 0.362789 1837.83 1709.5 128.332 33.2449
1.057 0.321833 0.735166 0.321834 0.100967 2610.3 2748.48 409.65 271.47 417.799 550.572 83.0056 0.911602 2.33781 -0.00575751 1840.72 1712.22 128.494 1214.35 1171.52 42.8312 43.525 0.693861 0.363139 1840.72 1712.22 128.494 33.256
1.058 0.322137 0.735863 0.322137 0.101063 2612.49 2750.71 409.778 271.557 417.913 550.733 82.9454 0.911666 2.34002 -0.00575227 1843.61 1714.95 128.656 1216.77 1173.88 42.8852 43.5797 0.69451 0.36349 1843.61 1714.95 128.656 33.2671
1.059 0.32244 0.73656 0.32244 0.10116 2614.69 2752.95 409.906 271.643 418.027 550.894 82.8853 0.91173 2.34223 -0.00574703 1846.5 1717.68 128.818 1219.18 1176.24 42.9393 43.6345 0.69516 0.36384 1846.5 1717.68 128.818 33.2782
1.06 0.322743 0.737257 0.322743 0.101257 2616.88 2755.19 410.034 271.729 418.141 551.055 82.8253 0.911794 2.34445 -0.0057418 1849.4 1720.42 128.98 1221.6 1178.61 42.9934 43.6892 0.695809 0.364191 1849.4 1720.42 128.98 33.2893
1.061 0.323046 0.737954 0.323046 0.101354 2619.08 2757.42 410.162 271.815 418.255 551.215 82.7655 0.911858 2.34666 -0.00573659 1852.3 1723.15 129.143 1224.02 1180.97 43.0475 43.7439 0.696459 0.364541 1852.3 1723.15 129.143 33.3004
1.062 0.323349 0.738651 0.323349 0.101451 2621.27 2759.66 410.29 271.902 418.369 551.376 82.7057 0.911921 2.34888 -0.00573138 1855.2 1725.89 129.305 1226.44 1183.34 43.1016 43.7987 0.697108 0.364892 1855.2 1725.89 129.305 33.3115
1.063 0.323652 0.739348 0.323652 0.101548 2623.47 2761.9 410.418 271.988 418.483 551.536 82.6461 0.911985 2.35109 -0.00572618 1858.1 1728.63 129.468 1228.87 1185.71 43.1557 43.8535 0.697758 0.365242 1858.1 1728.63 129.468 33.3226
1.064 0.323956 0.740044 0.323956 0.101644 2625.66 2764.13 410.546 272.074 418.596 551.696 82.5865 0.912048 2.3533 -0.00572099 1861 1731.37 129.63 1231.3 1188.09 43.2099 43.9083 0.698407 0.365593 1861 1731.37 129.63 33.3336
1.065 0.324259 0.740741 0.324259 0.101741 2627.86 2766.37 410.673 272.16 418.71 551.857 82.5271 0.912112 2.35552 -0.00571581 1863.91 1734.12 129.793 1233.73 1190.46 43.2641 43.9631 0.699057 0.365943 1863.91 1734.12 129.793 33.3447
1.066 0.324562 0.741438 0.324562 0.101838 2630.05 2768.61 410.801 272.246 418.824 552.017 82.4678 0.912175 2.35773 -0.00571064 1866.82 1736.87 129.955 1236.16 1192.84 43.3183 44.018 0.699706 0.366294 1866.82 1736.87 129.955 33.3557
1.067 0.324865 0.742135 0.324865 0.101935 2632.25 2770.84 410.929 272.332 418.938 552.177 82.4086 0.912238 2.35994 -0.00570548 1869.73 1739.62 130.118 1238.59 1195.22 43.3725 44.0728 0.700356 0.366644 1869.73 1739.62 130.118 33.3668
1.068 0.325168 0.742832 0.325168 0.102032 2634.44 2773.08 411.056 272.418 419.051 552.337 82.3495 0.912301 2.36216 -0.00570033 1872.65 1742.37 130.28 1241.03 1197.6 43.4267 44.1277 0.701005 0.366995 1872.65 1742.37 130.28 33.3778
1.069 0.325471 0.743529 0.325471 0.102129 2636.64 2775.32 411.183 272.503 419.165 552.497 82.2905 0.912364 2.36437 -0.00569518 1875.56 1745.12 130.443 1243.46 1199.98 43.4809 44.1826 0.701655 0.367345 1875.56 1745.12 130.443 33.3888
